"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1896602,"January 5, 2021",Michigan,Saginaw,"Elsie St and Wilkins St",1,0,N/A
1895922,"January 5, 2021",Missouri,"Saint Louis","2800 block of N Vandeveter Ave",1,0,N/A
1895211,"January 5, 2021","New York",Brooklyn,"240 Lott Ave",0,1,N/A
1895483,"January 5, 2021","District of Columbia",Washington,"3800 block of S Capitol St SE",0,1,N/A
1907601,"January 5, 2021",California,Inglewood,"3400 W Arbor Vitae St",1,0,N/A
1899546,"January 5, 2021",Texas,"La Marque","1900 block of Little St",0,1,N/A
1899768,"January 5, 2021",California,"Morgan Hill","17666 Crest Ave",0,1,N/A
1895223,"January 5, 2021",Michigan,Detroit,"M-102 and Schaefer Hwy",0,1,N/A
1895371,"January 5, 2021",Kentucky,Martin,"Caney Fork Rd",0,2,N/A
1896161,"January 5, 2021",California,Colton,"1600 block of E Washington St",1,0,N/A
1895314,"January 5, 2021",Virginia,Richmond,"8700 block of Rainwater Rd",0,0,N/A
1936894,"January 5, 2021",Virginia,Richmond,"Chamberlayne Ave",0,1,N/A
1895969,"January 5, 2021",Tennessee,"Soddy Daisy","13800 block of Mount Tabor Rd",0,1,N/A
1895532,"January 5, 2021",Texas,Georgetown,"1401 S I-35",0,3,N/A
1895464,"January 5, 2021",Iowa,"Cedar Rapids","1000 block of 9th St SW",0,2,N/A
1896004,"January 5, 2021","South Carolina","Green Sea","200 block of Sandy Bluff Rd",0,1,N/A
1895550,"January 5, 2021",California,Willowbrook,"1500 block of E 123rd St",1,0,N/A
1903597,"January 5, 2021",Texas,Dallas,"2043 Angelica Way",1,0,N/A
1895437,"January 5, 2021",Illinois,Romeoville,"Budler Rd and W Taylor Rd",0,0,N/A
1896366,"January 5, 2021",Texas,Dallas,"3200 S Lancaster Rd",1,0,N/A
1895358,"January 5, 2021","North Carolina",Charlotte,"1500 block of West Blvd",1,0,N/A
1898829,"January 5, 2021",Tennessee,Memphis,"3500 block of Mark Twain St",1,0,N/A
1896060,"January 5, 2021","North Carolina",Burlington,"1846 N Church St",0,1,N/A
1895594,"January 5, 2021",Massachusetts,Newton,"16 Lincoln St",1,0,N/A
1895518,"January 5, 2021",Texas,"San Antonio","150 Seashell Dr",1,0,N/A
1896739,"January 5, 2021",Texas,Houston,N/A,0,1,N/A
1895302,"January 5, 2021",Arizona,Phoenix,"W Bell Rd and N 11th Ave",0,1,N/A
1895267,"January 5, 2021",Tennessee,Hixson,"7900 block of Boston Ln",0,0,N/A
1896328,"January 5, 2021",Washington,Marysville,"5800 block of 116th St",1,0,N/A
1896035,"January 5, 2021",Virginia,Waynesboro,"1600 block of Madison St",0,0,N/A
1896105,"January 5, 2021",California,Oakland,"200 block of Makin Rd",0,2,N/A
1897547,"January 5, 2021",California,Lawndale,"4044 Manhattan Beach Blvd",1,0,N/A
1895545,"January 5, 2021",California,Chico,"W 3rd St and Walnut St",1,0,N/A
1895259,"January 5, 2021","South Carolina",Summerville,"1660 Old Trolley Rd",0,0,N/A
1896897,"January 5, 2021",California,"Chula Vista","5th Ave and Palomar St",0,1,N/A
1896229,"January 5, 2021",Arizona,Phoenix,"W Bell Rd and N 35th Ave",1,0,N/A
1895940,"January 5, 2021",Nevada,Sparks,"600 block of G St",0,0,N/A
1895221,"January 5, 2021",Kansas,Manhattan,"1100 block of Freemont St",0,0,N/A
1895123,"January 5, 2021",Pennsylvania,Philadelphia,"100 block of N Farson St",1,0,N/A
1895516,"January 5, 2021",Illinois,Chicago,"100 block of N Central Ave",0,1,N/A
1896193,"January 5, 2021",Illinois,Chicago,"200 block of E 69th Place",1,0,N/A
1915630,"January 5, 2021",Ohio,Dayton,"4400 block of Germantown St",0,1,N/A
1895605,"January 5, 2021",Pennsylvania,Philadelphia,"1800 block of N 31st St",1,0,N/A
1912295,"January 5, 2021","South Carolina",Ridgeland,"Rice Shire Rd and Bees Creek Rd",0,0,N/A
1895920,"January 5, 2021",Missouri,"Saint Louis","19th St and Bissell St",0,0,N/A
1895478,"January 5, 2021",Texas,"North Richland Hills","4900 block of Davis Blvd",1,0,N/A
1896064,"January 5, 2021",Louisiana,"New Orleans","6100 block of Bellaire Dr",0,1,N/A
1896364,"January 5, 2021",Texas,Dallas,"5000 block of Corrigan Ct",1,0,N/A
1895643,"January 5, 2021",Pennsylvania,Pittsburgh,"400 block of Fielding Dr",1,0,N/A
1900866,"January 5, 2021",Wisconsin,Albany,N/A,1,0,N/A
1895038,"January 5, 2021",Missouri,"Saint Louis","3900 block of Chippewa St",0,1,N/A
1895009,"January 5, 2021",Texas,Austin,"2500 block of Wickersham Ln",1,1,N/A
1896977,"January 5, 2021",Ohio,Toledo,"1000 block of Rockcress Dr",0,1,N/A
1895696,"January 5, 2021",Ohio,Toledo,"1100 block of Belmont Ave",0,1,N/A
1896561,"January 5, 2021",Indiana,Seymour,"1400 block of Stadium Dr",0,0,N/A
1894863,"January 5, 2021",Louisiana,Opelousas,"S Washington St and Roberts St",0,1,N/A
1895686,"January 5, 2021",Ohio,"Cleveland (East Cleveland)","Hayden Ave and Alder Ave",1,0,N/A
1896861,"January 5, 2021",Missouri,"New Florence",N/A,0,1,N/A
1895672,"January 5, 2021",Ohio,Cincinnati,"7369 Brookcrest Dr",1,1,N/A
1896568,"January 5, 2021",Michigan,Saginaw,"2321 Webber St",0,0,N/A
2206946,"January 5, 2021",Louisiana,"New Orleans","12100 block of N I-10 Service Rd",0,1,N/A
2206939,"January 5, 2021",Louisiana,"New Orleans","8900 block of Curran Rd",0,1,N/A
1896335,"January 5, 2021",Washington,Prosser,"I-82 and Gap Rd",0,1,N/A
1896762,"January 5, 2021",Washington,Spokane,"W Queen Ave and N Ash St",1,0,N/A
1897178,"January 5, 2021",Arizona,Maricopa,"AZ-347 and Casa Blanca Rd",0,0,N/A
1895421,"January 5, 2021",Montana,Butte,"W Park St and N Montana St",1,0,N/A
1895367,"January 5, 2021","North Carolina","Granite Falls","4018 US 321-A Alt",1,1,N/A
1895452,"January 5, 2021",Indiana,"Mount Vernon","418 W 4th St",0,1,N/A
1895495,"January 5, 2021",Texas,Houston,"12602 E Fwy",0,1,N/A
1895460,"January 5, 2021",Texas,Houston,"16510 North Fwy",1,0,N/A
1897134,"January 5, 2021","New Jersey",Newark,"189 Chadwick Ave",0,0,N/A
1895709,"January 5, 2021",Michigan,Detroit,"14100 block of Minock St",0,1,N/A
1895715,"January 5, 2021",Michigan,Detroit,"Lakewood St and E Jefferson Ave",0,1,N/A
1895007,"January 5, 2021","District of Columbia",Washington,"600 block of Edgewood St NE",0,0,N/A
1895711,"January 5, 2021",Michigan,Detroit,"13600 block of  Cedargrove St",0,1,N/A
1894725,"January 5, 2021",Louisiana,"Baton Rouge","2300 block of Jefferson Ave",1,2,N/A
1895713,"January 5, 2021",Michigan,Detroit,"W McNichols Rd and Hamilton Ave",0,1,N/A
1896055,"January 5, 2021",Kentucky,Georgetown,"I-75 and Paris Pike",0,1,N/A
1895543,"January 5, 2021",Louisiana,"Baton Rouge","5958 Cadillac St",1,0,N/A
1895503,"January 5, 2021",Kentucky,Louisville,"3400 block of W Broadway",0,1,N/A
1895499,"January 5, 2021",Tennessee,Memphis,"1489 Shady Birch Rd",1,0,N/A
1896498,"January 5, 2021",Indiana,"Fort Wayne","4606 E Washington Blvd",0,1,N/A
1895505,"January 5, 2021",Indiana,Indianapolis,"Crawfordsville Rd and Waterfront Pkwy W Dr",0,1,N/A
1895717,"January 5, 2021",Michigan,Detroit,"9333 E Jefferson Ave",0,1,N/A
1895476,"January 5, 2021",Indiana,Gary,"1300 block of Georgia St",0,1,N/A
1897013,"January 5, 2021","New Jersey",Tuckerton,"234 Radio Rd",0,1,N/A
1895719,"January 5, 2021",Michigan,Detroit,"Whittier Ave and Whitehall St",0,1,N/A
1895793,"January 5, 2021",Florida,"West Palm Beach","3015 Forest Hill Blvd",0,1,N/A
1895721,"January 5, 2021",Texas,Houston,"4537 Laura Koppe Rd",1,0,N/A
1895841,"January 5, 2021",Delaware,Dover,"1100 block of White Oak Rd",0,0,N/A
1895525,"January 5, 2021",Indiana,Lafayette,"1876 Windemere Dr",0,1,N/A
1895521,"January 5, 2021",Illinois,Chicago,"I-55 and S Throop St",0,1,N/A
1896197,"January 5, 2021",Illinois,Chicago,"3900 block of W Washington Blvd",0,1,N/A
1895353,"January 5, 2021",Texas,"Corpus Christi","6635 S Staples St",0,1,N/A
1901811,"January 5, 2021","New Mexico",Roswell,"500 block of W Tilden St",0,1,N/A
1895738,"January 5, 2021",Kentucky,Louisville,"2400 block of Taylorsville Rd",0,2,N/A
1897064,"January 5, 2021",Florida,Carrabelle,N/A,0,0,N/A
1895501,"January 5, 2021",Virginia,Woodbridge,"1293 Bayside Ave",0,1,N/A
1894874,"January 5, 2021",Pennsylvania,Mckeesport,"231 5th Ave",0,1,N/A
1895409,"January 5, 2021",Kentucky,Louisville,"1000 block of Place Vert",0,2,N/A
1895395,"January 5, 2021",Kentucky,"Kettle Island","Stoney Fork Rd",0,1,N/A
1896954,"January 5, 2021",Ohio,Cleveland,"12000 block of Lenacrave Ave",0,1,N/A
1897019,"January 5, 2021",Washington,Bellevue,"Lakemont Blvd",0,0,N/A
1894876,"January 5, 2021",Pennsylvania,Columbia,"500 block of Goldfinch Dr",0,0,N/A
1895705,"January 5, 2021",Alabama,Birmingham,"900 block of 24th St S",0,0,N/A
1896296,"January 5, 2021",Oregon,Springfield,"5th St and T St",0,0,N/A
1894862,"January 5, 2021",Louisiana,"New Orleans","Martin Dr",0,0,N/A
1909949,"January 5, 2021",Louisiana,Abbeville,N/A,0,0,N/A
1895664,"January 5, 2021",Louisiana,"Baton Rouge","1300 block of Plank Rd",1,2,N/A
1895642,"January 5, 2021",Virginia,Charlottesville,"700 block of Prospect Ave",0,0,N/A
1895641,"January 5, 2021",Virginia,Charlottesville,"700 block of 6th St SE",0,0,N/A
1896969,"January 5, 2021",Louisiana,Alexandria,"700 block of Palmer St",1,0,N/A
1895590,"January 5, 2021",Washington,Yakima,"1600 E Chestnut Ave",0,0,N/A
1895575,"January 5, 2021",Pennsylvania,Erie,"500 block of E 5th st",0,0,N/A
1935064,"January 5, 2021",Texas,Lubbock,"2202 Mac Davis Ln",0,0,N/A
1895507,"January 5, 2021","South Dakota","Rapid City","5 E Knollwood Dr",0,0,N/A
1894545,"January 4, 2021",Virginia,Charlottesville,"1904 Emmet St N",0,1,N/A
1894608,"January 4, 2021",Tennessee,Springville,"7545 Reynoldsburg Road",0,0,N/A
1895316,"January 4, 2021",Virginia,Richmond,"3300 block of Garland Ave",0,1,N/A
1895144,"January 4, 2021",Wisconsin,Milwaukee,"4400 block of W Wright St",0,1,N/A
1894452,"January 4, 2021",Wisconsin,Milwaukee,"200 W National Ave",0,1,N/A
1894190,"January 4, 2021",Wisconsin,Milwaukee,"300 block of W Galena St",0,1,N/A
1895467,"January 4, 2021",Illinois,Galesburg,"W Brooks St and S Academy St",0,0,N/A
1898331,"January 4, 2021","New York",Shandaken,N/A,0,0,N/A
1894589,"January 4, 2021",Kentucky,Owensboro,"3000 block of Allen St",0,0,N/A
1895426,"January 4, 2021",Illinois,Chicago,"50 block of N Aberdeen St",0,0,N/A
1894469,"January 4, 2021",Michigan,Detroit,"Outer Dr E and Lakepointe St",0,0,N/A
1895414,"January 4, 2021",Illinois,Decatur,"1200 block of Sedgwick St",0,1,N/A
1895412,"January 4, 2021","North Carolina",Durham,"Main St and Alston Ave",0,1,N/A
1894483,"January 4, 2021",Florida,Hawthorne,"16331 SE CR 2082",2,1,N/A
1894602,"January 4, 2021",Kentucky,Louisville,N/A,1,0,N/A
1894817,"January 4, 2021",Idaho,Salmon,N/A,2,0,N/A
1894822,"January 4, 2021",Louisiana,"New Orleans","1600 block of N Galvez St",0,4,N/A
1894402,"January 4, 2021","New York",Auburn,"101 Quill Ave",0,1,N/A
1894787,"January 4, 2021",Ohio,Toledo,"1800 Miami St",0,1,N/A
1894870,"January 4, 2021",Pennsylvania,Pittsburgh,"8800 block of Marion Way",1,0,N/A
1896227,"January 4, 2021",Arkansas,"Little Rock","1201 S Woodrow St",0,1,N/A
1894781,"January 4, 2021",Ohio,Cleveland,"950 Main Ave",0,1,N/A
1895235,"January 4, 2021",Tennessee,Knoxville,"1700 block of Moses Ave",0,0,N/A
1894777,"January 4, 2021",Mississippi,Southaven,"588 Hillbrook Dr",0,1,N/A
1894979,"January 4, 2021",Florida,Tampa,"1225 S 78th St",0,5,N/A
1895493,"January 4, 2021",Oklahoma,"Oklahoma City","3030 S I-35 Service Rd",0,1,N/A
1894000,"January 4, 2021",Florida,"Winter Garden","E Bay St and Ninth St",0,2,N/A
1894003,"January 4, 2021",Indiana,Indianapolis,"Bertha Ct",0,1,N/A
1894901,"January 4, 2021",Massachusetts,Springfield,"Grand St and Walnut St",0,1,N/A
1894747,"January 4, 2021",Florida,Jacksonville,"9351 Argyle Forest Blvd",0,1,N/A
1894467,"January 4, 2021",Michigan,Detroit,"Orangelawn Ave and Beaverland St",0,0,N/A
1894464,"January 4, 2021",Michigan,Detroit,"Auburn St and Elmira St",0,0,N/A
1894456,"January 4, 2021",Michigan,Detroit,"Lyndon St and Coyle St",0,0,N/A
1895277,"January 4, 2021","North Carolina",Lumberton,"1925 E 5th St",0,0,N/A
1894031,"January 4, 2021","District of Columbia",Washington,"4500 block of Connecticut Ave NW",0,1,N/A
1894042,"January 4, 2021",Missouri,"Saint Louis (University City)","7000 block of Melrose Ave",0,1,N/A
1894443,"January 4, 2021",Minnesota,Minneapolis,"3200 block of S 5th Ave",0,0,N/A
1894398,"January 4, 2021",Illinois,Chicago,"33-1 W 69th St",0,1,N/A
1898123,"January 4, 2021",Michigan,Dowagiac,"500 Hill St",1,0,N/A
1895117,"January 4, 2021",Georgia,Atlanta,"I-20 and Capitol Ave SE",1,0,N/A
1897316,"January 4, 2021",Michigan,Eastpointe,"Tuscany Ave",0,0,N/A
1894885,"January 4, 2021",Florida,"Hollywood (Miramar)","3700 block of S State Rd 7",3,0,N/A
1897859,"January 4, 2021",Pennsylvania,Philadelphia,"4200 block of Griscom St",0,1,N/A
1899201,"January 4, 2021",Florida,Ocala,"NW 19th St",0,1,N/A
1897863,"January 4, 2021",Pennsylvania,Philadelphia,"5400 block of Wissahickon Ave",0,1,N/A
1894939,"January 4, 2021",Connecticut,Bridgeport,N/A,0,1,N/A
1894949,"January 4, 2021",Alabama,Huntsville,"Timbercrest Dr",0,1,N/A
1894941,"January 4, 2021",Florida,"Fort Lauderdale (Lauderhill)","1828 NW 38th Ave",0,7,N/A
1894955,"January 4, 2021",Michigan,Portage,"Sherwood Dr",0,1,N/A
1896934,"January 4, 2021",Ohio,Columbus,"1900 block of E Livingston Ave",0,1,N/A
1907027,"January 4, 2021",Louisiana,"Baton Rouge","1400 block of N 23rd St",1,1,N/A
1894721,"January 4, 2021",Alabama,Birmingham,"100 3rd Ave N",0,1,N/A
1900459,"January 4, 2021",Texas,Killeen,"1200 block of N College St",0,0,N/A
1895232,"January 4, 2021","New York","Corona (Queens)","228-07 130th Ave",0,0,N/A
1894710,"January 4, 2021",Alabama,Columbiana,"1400 block of Mooney Rd",1,0,N/A
1894045,"January 4, 2021",Pennsylvania,Philadelphia,"500 block of E Indiana Ave",1,0,N/A
1895441,"January 4, 2021","New Jersey",Villas,"34 Cardinal Ave",2,0,N/A
1894689,"January 4, 2021",California,"San Francisco","Golden Gate Ave and Hyde St",0,2,N/A
1894678,"January 4, 2021",California,"Los Angeles","140 E 120th St",0,3,N/A
1894674,"January 4, 2021",California,Anaheim,"831 S Beach Blvd",0,1,N/A
1894852,"January 4, 2021",Pennsylvania,Philadelphia,"4700 block of Loring St",1,0,N/A
1894958,"January 4, 2021",Connecticut,Hartford,"454 Park St",0,1,N/A
1894856,"January 4, 2021",Pennsylvania,Philadelphia,"4200 block of N Fairhill St",1,0,N/A
1895172,"January 4, 2021","New York",Brooklyn,"Hawthorne St and Albany Ave",0,0,N/A
1894960,"January 4, 2021",Florida,Orlando,"Turkey Lake Rd and Vineland Rd",0,1,N/A
1894558,"January 4, 2021",Arizona,Payson,"200 Malibu Dr",1,0,N/A
1894879,"January 4, 2021",Pennsylvania,Pittsburgh,"2700 block of Shadeland Ave",0,1,N/A
1896022,"January 4, 2021","South Carolina",Lancaster,"Van Wyck Rd",1,0,N/A
1894052,"January 4, 2021",Maryland,Clarksburg,"22816 Frederick Rd",1,0,N/A
1897227,"January 4, 2021",Tennessee,Memphis,"E EH Crump Blvd",1,0,N/A
1895012,"January 4, 2021",Maryland,Essex,"900 block of Ashbridge Dr",1,1,N/A
